"Código genérico";"Nombre producto genérico";"Descripción producto genérico";"Tipo producto";"Código ONU";"Clasificación ONU";"Clasificación interna";"Estado Código genérico";"Canasta Esencial de Medicamentos";precio
100005686;"KIT GASTROSTOMIA PERCUTANEO ENDOSC 20 FR";"KIT GASTROSTOMIA PERCUTANEO ENDOSCOPICO DESECHABLE 20 FRENCH. DEBE CONTENER AL MENOS: SONDA INSTALACION ENDOSCOPICA  GUIA DE INSTALACION METALICA  ASA DE POLIPECTOMIA ENDOSCOPICA  TROCAR ATRAUMATICO (INTRODUCTOR)  PINZA PARA LA GUIA. SONDA INSTALACION ENDO";Insumos;42231602;"Tubos de gastronomía";"Dispositivos y accesorios médicos";activo;0;10414
100005687;"PRETOMANID 200 MG CM/CM REC/CP";"PRETOMANID 200 MG COMPRIMIDO  COMPRIMIDO RECUBIERTO O CAPSULA ENVASADOEN BLISTER O FRASCO HASTA 26 CM. ENVASE RESISTENTE CON SELLO QUE ASEGURELA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRIMIDO  COMPRIMIDORECUBIERTO O CAPSULA.";Fármacos;51101533;Rifamicina;Antituberculosos;activo;0;32056
100005688;"A.A SALIC/ATORV/RAMIPRIL 100/20/2 5MG CM";"F-21862/20 // TRINOMIA 100 / 20/ 2 5 CÁPSULAS CON COMPRIMIDOSRECUBIERTOS";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1445
100005689;"A.A SALICILICO/CAFEINA 400/32MG CM";"A.A SALICILICO/CAFEINA 400/32MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1106
100005690;"A.A SALICILICO/CAFEINA 400/40MG CM";"A.A SALICILICO/CAFEINA 400/40MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1543
100005691;"A.A SALICIL/PARAC/CAFEIN 250/250/65MG CM";"A.A SALICIL/PARAC/CAFEIN 250/250/65MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1431
100005692;"A.A SALICIL/PARAC/CAFEIN 300/200/45MG CM";"A.A SALICIL/PARAC/CAFEIN 300/200/45MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1118
100005693;"ACETATO DE SODIO 30% SOL.INY AMP 10ML";"ACETATO DE SODIO 30% SOL.INY AMP 10ML";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1183
100005694;"ACETIL-L CARNITINA 100 MG/ML SOLUC ORAL";"ACETIL-L CARNITINA 100 MG/ML SOLUC ORAL";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1747
100005695;"ACETILCISTEINA-N 600 MG CM EFERV";"ACETILCISTEINA-N 600 MG CM EFERV";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1058
100005696;"A.A SALICILICO 325MG CM/CM REC/CP";"A.A SALICILICO 325MG CM/CM REC/CP";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1208
100005697;"A.A SALICILICO 650MG CM/CM REC/CP";"A.A SALICILICO 650MG CM/CM REC/CP";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1475
100005698;"A.A SALICILICO 81MG CM/CM REC/CP";"A.A SALICILICO 81MG CM/CM REC/CP";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1739
100005699;"ACITRETINA 10 MG CP";"ACITRETINA 10 MG CP";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1041
100005700;"ACITRETINA 25 MG CP";"ACITRETINA 25 MG CP";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1189
100005701;"ADAPALENO/BENZOILO 0.1G/2.5G X100G GEL";"ADAPALENO/BENZOILO 0.1G/2.5G X100G GEL";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1782
100005702;"AFLIBERCEPT 100 MG/ML SOL INYECT FAM";"AFLIBERCEPT 100 MG/ML SOL INYECT FAM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1615
100005703;"AGOMELATINA 25 MG CM REC.";"AGOMELATINA 25 MG CM REC.";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1748
100005704;"AJMALINA 50 MG AMP";"AJMALINA 50 MG AMP";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2562
100005705;"ALCAFTADINA 0 25% S.OF FRA 2 5 A 3 ML";"ALCAFTADINA 0 25% S.OF FRA 2 5 A 3 ML";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3290
100005706;"ALENDRONATO/COLECALCIF 70MG/5600UI CM/CP";"ALENDRONATO/COLECALCIF 70MG/5600UI CM/CP";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;4311
100005707;"ALOINA 150 MG CM";"ALOINA 150 MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;4692
100005708;"ALPROSTADIL 10 MCG/1 ML SOL.INY. AM/FAM";"ALPROSTADIL 10 MCG/1 ML SOL.INY. AM/FAM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;4416
100005709;"ALPROSTADIL 20 MCG/1 ML SOL.INY. AM/FAM";"ALPROSTADIL 20 MCG/1 ML SOL.INY. AM/FAM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;4344
100005710;"ALUM HIDROX/MAGNESIO/CARB CALC CM MASTIC";"ALUM HIDROX/MAGNESIO/CARB CALC CM MASTIC";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;5592
100005711;"AMBROXOL 7 5 MG/ML SOLUC GOTAS ORALES";"AMBROXOL 7 5 MG/ML SOLUC GOTAS ORALES";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3257
100005712;"AMISULPRIDA 50 MG CM";"AMISULPRIDA 50 MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2607
100005713;"AMLODIP/VALSART/HIDROC 10/160/12 5 CM/CP";"AMLODIP/VALSART/HIDROC 10/160/12 5 CM/CP";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3281
100005714;"AMLODIPINO/IRBESARTAN 5/150MG CM";"AMLODIPINO/IRBESARTAN 5/150MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;4536
100005715;"AMLODIPINO/IRBESARTAN 5/300MG CM";"AMLODIPINO/IRBESARTAN 5/300MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;4334
100005716;"AMOROLFINA 5% LACA POARA UÑAS";"AMOROLFINA 5% LACA POARA UÑAS";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2397
100005717;"AMOXIC/CLAVULAN 400/57MG SACHET";"AMOXIC/CLAVULAN 400/57MG SACHET";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3582
100005718;"AMOXIC/CLAVULAN 875/125MG SACHET";"AMOXIC/CLAVULAN 875/125MG SACHET";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2069
100005719;"AMOXI/CLARIT/ESOME 1000/500/20 MG CM REC";"AMOXI/CLARIT/ESOME 1000/500/20 MG CM REC";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2990
100005720;"AMOXI/CLARIT/LANZOP 500/500/30 MG CM REC";"AMOXI/CLARIT/LANZOP 500/500/30 MG CM REC";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2340
100005721;"AMOXICILINA 1000MG/5 ML P/SUSP FRA 60ML";"AMOXICILINA 1000MG/5 ML P/SUSP FRA 60ML";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2380
100005722;"AMOXICILINA 400MG/5 ML P/SUSP FRA 60ML";"AMOXICILINA 400MG/5 ML P/SUSP FRA 60ML";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3017
100005723;"AMOXICILINA 800MG/5 ML P/SUSP FRA 60ML";"AMOXICILINA 800MG/5 ML P/SUSP FRA 60ML";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2501
100005724;"CODEINA/EFEDR/AMON 6/12/75MG/5ML JBE FRA";"REGISTRO F-1210. AMONIO ANISADO LICOR 75MG/5ML CODEINA FOSFATOHEMIHIDRATO O CODEINA FOSFATO 6MG/5ML DROSERA EXTRACTO FLUIDO 120MG/5MLEFEDRINA CLORHIDRATO 12MG/5ML LOBELIA EXTRACTO FLUIDO 75MG/5ML SODIOBENZOATO 108MG/5ML JARABE FRASCO.";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3674
100005725;"SULBACTAM/AMPICILINA 147/220 MG cm rec";"SULBACTAM/AMPICILINA 147/220 MG cm rec";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3398
100005726;"APIXABAN 2 5 MG CM REC";"APIXABAN 2 5 MG CM REC";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3505
100005727;"APREPITANT 125/80MG CP";"APREPITANT 125/80MG CP";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2698
100005728;"L-ARGININA 500 MG CP/CM";"L-ARGININA 500 MG CP/CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3807
100005729;"ARMODAFINILO 150 MG CM";"ARMODAFINILO 150 MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3391
100005730;"ARMODAFINILO 200 MG CM";"ARMODAFINILO 200 MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3808
100005731;"ARMODAFINILO 50 MG CM";"ARMODAFINILO 50 MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;4425
100005732;"ARNICA 10% GEL PO/TU 30-60 GRS";"ARNICA 10% GEL PO/TU 30-60 GRS";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;5315
100005733;"ARTICAINA 4% SOL.INY";"ARTICAINA 4% SOL.INY";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3814
100005734;"ARTICAINA 4% C/EPINEFRI 1:100000 SOL.INY";"ARTICAINA 4% C/EPINEFRI 1:100000 SOL.INY";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3262
100005736;"AZELASTINA 0 05 %  SOL. OFT. FRA 5 ML";"AZELASTINA 0 05 %  SOL. OFT. FRA 5 ML";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2291
100005737;"AZTREONAM 1000 MG FAM POLV P/SOL INYECT";"AZTREONAM 1000 MG POLVO O LIOFILIZADO PARA SOLUCION INYECTABLE DE ADMINISTRACION INTRAVENOSA E INTRAMUSCULAR FRASCO AMPOLLA. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR FRASCO AMPOLLA.";Fármacos;51101555;Aztreonam;Antibióticos;activo;0;25123
100005738;"ACEITE BACALAO/CLOROCARVAC 220/0 7MG SUP";"ACEITE BACALAO/CLOROCARVAC 220/0 7MG SUP";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1679
100005739;"ACEITE BACALAO/CLOROCARVAC 11/0 1% TU/PO";"ACEITE BACALAO/CLOROCARVAC 11/0 1% TU/PO";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1285
100005740;"BACITRAC/NEOMIC/XILOMET/ANTAZ UNG TU/PO";"BACITRAC/NEOMIC/XILOMET/ANTAZ UNG TU/PO";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1769
100005741;"BACLOFENO 10 MG SOL.INY 20 ML";"BACLOFENO 10 MG SOL.INY 20 ML";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2357
100005742;"BAZEDOXIFENO/ESTROG. CONJ 20/0 45 MG CM";"BAZEDOXIFENO/ESTROG. CONJ 20/0 45 MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2819
100005744;"BENZOCAIN/CETILPIRID 20/0 1% SOL TOP ORA";"BENZOCAIN/CETILPIRID 20/0 1% SOL TOP ORA";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2332
100005745;"BENZOCAINA 7 5% GEL TOP ORAL";"BENZOCAINA 7 5% GEL TOP ORAL";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3281
100005746;"BENZOC/CETILPIRIDINIO GEL TOP BUC FRA/TU";"BENZOC/CETILPIRIDINIO GEL TOP BUC FRA/TU";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2604
100005747;"PEROXIDO BENZOILO 10% GEL TOP FRA/TU";"PEROXIDO BENZOILO 10% GEL TOP FRA/TU";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2192
100005748;"PEROXIDO BENZOILO 2 5% GEL TOP FRA/TU";"PEROXIDO BENZOILO 2 5% GEL TOP FRA/TU";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1305
100005749;"PEROXIDO BENZOILO 5% GEL TOP FRA/TU";"PEROXIDO BENZOILO 5% GEL TOP FRA/TU";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1375
100005750;"ALENDRONATO/COLECALCIF 70MG/2800UI CM/CP";"ALENDRONATO/COLECALCIF 70MG/2800UI CM/CP";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2049
100005751;"CLINDAM/PEROX BENZOI 1/5% GEL TOP FRA/TU";"CLINDAM/PEROX BENZOI 1/5% GEL TOP FRA/TU";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1283
100005752;"BETAMET/ACID FUSIDIC 0 1/2% CREMA DER TU";"BETAMET/ACID FUSIDIC 0 1/2% CREMA DER TU";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1690
100005753;"BETAMET/ACIDO SALICIL 0 05/2%  UNGÜEN TU";"BETAMET/ACIDO SALICIL 0 05/2%  UNGÜEN TU";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1762
100005754;"BETAM/CALCIPOTR 0 5/0 05% GEL TOP FRA/TU";"BETAM/CALCIPOTR 0 5/0 05% GEL TOP FRA/TU";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1428
100005755;"BETAMET/LIDOCAINA/ZINC SUPOSITORIO";"BETAMET/LIDOCAINA/ZINC SUPOSITORIO";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1804
100005756;"BETAMET/LIDOCAINA/ZINC UNGÜEN TU";"BETAMET/LIDOCAINA/ZINC UNGÜEN TU";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1033
100005757;"BETAMET/NEOMIC 0 1/0 35MG SOL. OFT FRA";"BETAMET/NEOMIC 0 1/0 35MG SOL. OFT FRA";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1076
100005758;"BETAMET/NEOMIC 0 1/0 35MG UNGÜEN OFT FRA";"BETAMET/NEOMIC 0 1/0 35MG UNGÜEN OFT FRA";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1207
100005759;"BETAMET/NEOMICINA 0 05/0 5%  UNGÜEN TU";"BETAMET/NEOMICINA 0 05/0 5%  UNGÜEN TU";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1185
100005760;"AMISULPRIDA 100 MG/2ML SOL. INY.";"AMISULPRIDA 100 MG/2ML SOL. INY.";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1110
100005761;"BEXAROTENO 75 MG CM O CP";"BEXAROTENO 75 MG CM O CP";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1080
100005762;"BEZAFIBRATO 200 MG CM REC";"BEZAFIBRATO 200 MG CM REC";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1341
100005763;"CALCIO CARB/SOD ALGIN/SOD BICAR CM MAST";"CALCIO CARB/SOD ALGIN/SOD BICAR CM MAST";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1343
100005764;"CALCIO CARB/SOD ALGIN/SOD BICA SUSP ORAL";"CALCIO CARB/SOD ALGIN/SOD BICA SUSP ORAL";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1278
100005765;"CALC CARB/SOD ALG/SOD BIC SOBR SUSP ORAL";"CALC CARB/SOD ALG/SOD BIC SOBR SUSP ORAL";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1843
100005766;"BETAME/ACID SALIC 0 05/2% LOCION TOP FRA";"BETAME/ACID SALIC 0 05/2% LOCION TOP FRA";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1503
100005767;"BIFIDOBACTERIUM BIFIDU GOTAS";"BIFIDOBACTERIUM BIFIDU GOTAS";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2246
100005768;"BILASTINA 20 MG CM/CM REC";"BILASTINA 20 MG COMPRIMIDO O COMPRIMIDO RECUBIERTO ENVASADO EN BLISTER.ENVASE RESISTENTE CON SELLO QUE ASEGURE INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR COMPRIMIDO O COMPRIMIDO RECUBIERTO.";Fármacos;51161633;Desloratadina;Antihistamínicos;activo;0;41728
100005769;"BIMATOPROST 0 01% SOL OFTAL FRA 3 A 5 ML";"BIMATOPROST 0 01% SOL OFTAL FRA 3 A 5 ML";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2214
100005770;"BISACODILO 5 MG GG/CM";"BISACODILO 5 MG GG/CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1691
100005771;"BISOPROLOL/AMLODIPINO 5/10 MG CM";"BISOPROLOL/AMLODIPINO 5/10 MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1360
100005772;"BISOPROLOL/AMLODIPINO 5/5 MG CM";"BISOPROLOL/AMLODIPINO 5/5 MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1857
100005773;"BOSUTINIB 100 MG CP/CM REC";"BOSUTINIB 100 MG CP/CM REC";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2224
100005774;"BOSUTINIB 500 MG CM REC";"BOSUTINIB 500 MG COMPRIMIDO RECUBIERTO. ENVASADO EN BLISTER O FRASCO HASTA 60 COMPRIMIDOS. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRIMIDO RECUBIERTO.";Fármacos;51111606;Hidroxiurea;"Inhibidores quinasa";activo;0;3965
100005775;"BREXIPIPRAZOL 1 MG CM";"BREXIPIPRAZOL 1 MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2407
100005776;"BRIMONIDINA/BRINZOLAM 0 2/1G SOL.OFT FRA";"BRIMONIDINA/BRINZOLAM 0 2/1G SOL.OFT FRA";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3273
100005777;"BROMFENACO 0 09%  SOL. OFT. FRA 5 ML";"BROMFENACO 0 09%  SOL. OFT. FRA 5 ML";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2627
100005778;"BROMHEXINA 8 MG/5ML JARAB FRA 100A120 ML";"BROMHEXINA 8 MG/5ML JARAB FRA 100A120 ML";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2023
100005779;"BROMHEXI/CLOFEDANOL 20/140 MG/ML JBE FRA";"BROMHEXI/CLOFEDANOL 20/140 MG/ML JBE FRA";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1827
100005780;"BROMHEXI/CLOFEDANOL 40/250 MG/ML JBE FRA";"BROMHEXI/CLOFEDANOL 40/250 MG/ML JBE FRA";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1284
100005781;"BROTIZOLAM 0 25 MG CM";"BROTIZOLAM 0 25 MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1251
100005782;"BUDESONIDA 100MCG/DO S/CFC INH FRA";"BUDESONIDA 100MCG/DO S/CFC INH FRA";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1168
100005783;"BUDESONIDA 2 MG/DO ESPUMA RECTAL FRA";"BUDESONIDA 2 MG/DO ESPUMA RECTAL FRA";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1254
100005784;"BUDESONIDA 9 MG CM LIB.PROLONG/SOST";"BUDESONIDA 9 MG CM LIB.PROLONG/SOST";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1760
100005785;"BUDES/FORMOT 320MCG/9MCG/DO X60DO FRA";"BUDES/FORMOT 320MCG/9MCG/DO X60DO FRA";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2319
100005786;"ANFEBUTAMONA 300 MG CM REC LIB PROL";"ANFEBUTAMONA CLORHIDRATO (BUPROPION) 300 MG COMPRIMIDO RECUBIERTOLIBERACION PROLONGADA O EXTENDIDA. ENVASE RESISTENTE CON SELLO QUEASEGURE LA INVIOLABILIDAD DEL CONTENIDO. PROGRAMAR POR COMPRIMIDORECUBIERTO LIBERACION PROLONGADA O EXTENDIDA.";Fármacos;51141631;"Clorhidrato de bupro";Antidepresivos;activo;0;43683
100005787;"BUSPIRONA 10 MG CM";"BUSPIRONA 10 MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1834
100005788;"BUSPIRONA 5 MG CM";"BUSPIRONA 5 MG CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2287
100005789;"BUSULFANO 2 MG CM REC";"BUSULFANO 2 MG CM REC";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3273
100005790;"BUSULFANO 60 MG SOL PERF.FAM 10ML";"BUSULFANO 60 MG SOL PERF.FAM 10ML";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3528
100005791;"CALCIO CITRATO/VIT D 315MG/400UI CM";"CALCIO CITRATO/VIT D 315MG/400UI CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3822
100005792;"CALCIO CITRATO/VIT D 630MG/500UI CM";"CALCIO CITRATO/VIT D 630MG/500UI CM";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3972
100005793;"CABAZITAXEL 60 MG SOL PERF.FAM 1 5ML";"CABAZITAXEL 60 MG SOL PERF.FAM 1 5ML";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;4668
100005794;"CABOZANTINIB 20 MG CM REC";"CABOZANTINIB 20 MG CM REC";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;4325
100005795;"CLORAM/BETAM/BENZOC/BENCET SOL OTICA FRA";"CLORAM/BETAM/BENZOC/BENCET SOL OTICA FRA";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2333
100005796;"CAFEINA CITRATO 20 MG/ML SOL.PERF AM/FAM";"CAFEINA CITRATO 20 MG/ML SOLUCION PARA PERFUSION Y SOLUCION ORAL.AMPOLLA O FRASCO AMPOLLA CON 1 O 2 ML DE SOLUCION. ENVASE RESISTENTE CONSELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. PRECIO SERA EVALUADOPOR ML. COTIZAR POR AMPOLLA O FRASCO AMPOLLA.";Fármacos;51161505;Teofilina;"Trat. de alteración tracto respiratorio";activo;1;33716
100005797;"HIDROCORTISONA 1% CREMA TU/PO 20 A 30 G";"MATERIAL MARTINO // F-10244 // HIPOGE-U CREMA DÉRMICA 1% //HIDROCORTISONA 1% CREMA";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2108
100005798;"HIERRO 50 MG/ML SOL/ORAL FRA 100 a 120 M";"MATERIAL MARTINO // F-13493/19 // FERIUM SOLUCIÓN ORAL 50 mg/5 Ml //HIERRO 50 MG/ML SOL/ORAL FRA 100 a 120 ML";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2966
100005799;"CALAMINA/DIFENHIDRAMI 14/2% CREMA TU 35G";"CALAMINA/DIFENHIDRAMI 14/2% CREMA TU 35G";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;3283
100005800;"CALCIO CARBONATO 320 MG CM/CP";"CALCIO CARBONATO 320 MG CM/CP";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2281
100005801;"CALCIO CARBONATO 450 MG CM/CP";"CALCIO CARBONATO 450 MG CM/CP";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1506
100005802;"CALCIO/VIT D 300MG/100UI CM/CP";"CALCIO/VIT D 300MG/100UI CM/CP";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1648
100005803;"CALCIO/VITAMINA D 450 MG/175 UI CM/CP";"CALCIO ELEMENTAL 450 MG (EQUIVALENTE A CALCIO CARBONATO 1125MG)/VITAMINA D3 175 UI (EQUIVALENTE A COLECALCIFEROL 4.375 MCG) COMPRIMIDO O CAPSULA ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLOQUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRI";Fármacos;51182403;"Gluconato de calcio";"Sales de calcio y reguladores del calcio";activo;0;6034
100005804;"CALCIO/VITAMINA D 500 MG/160 UI CM/CP";"CALCIO ELEMENTAL 500 MG (EQUIVALENTE A CALCIO CARBONATO 1250MG)/VITAMINA D3 160 UI (EQUIVALENTE A COLECALCIFEROL 4.000 MCG) COMPRIMIDO O CAPSULA ENVASADO EN BLISTER. ENVASE RESISTENTE CON SELLOQUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR COMPRI";Fármacos;51182403;"Gluconato de calcio";"Sales de calcio y reguladores del calcio";inactivo;0;4893
100005805;"CALCIO/VIT D 500MG/800UI CM/CP";"CALCIO/VIT D 500MG/800UI CM/CP";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1612
100005806;"CALCIPOTRIOL 0 005% CREMA TU 30G";"CALCIPOTRIOL 0 005% CREMA TU 30G";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2291
100005807;"CALCITONINA 200 UI/DO SOL.NEB NASAL FRA";"CALCITONINA 200 UI/DO SOL.NEB NASAL FRA";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1849
100005808;"CANAGLIFLOZINA 100 MG CM REC";"CANAGLIFLOZINA 100 MG COMPRIMIDO RECUBIERTO. ENVASADO EN BLISTER. ENVASERESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR COMPRIMIDO.";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2766
100005809;"CANAGLIFLOZINA 300 MG CO";"CANAGLIFLOZINA 300 MG CO";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1679
100005810;"CANAGLIFLOZINA/METFORM 150/1000MG CM REC";"CANAGLIFLOZINA/METFORM 150/1000MG CM REC";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;2486
100005811;"CANAGLIFLOZINA/METFORM 150/850MG CM REC";"CANAGLIFLOZINA/METFORM 150/850MG CM REC";Fármacos;;;"Medicamentos y Productos Farmacéuticos";inactivo;0;1386
