Código;"Código adicional";"CONSULTAS Y ATENCION MEDICA";"Valor fonasa";Grupo;tipo
2104080;5;"Estiloides cubital, radial, resección de.";213740;TRAUMATOLOGIA;MUÑECA
2104081;5;"Fractura o pseudoartrosis escafoides, trat. quir. cualq. técn.";213770;TRAUMATOLOGIA;MUÑECA
2104083;5;"Luxación radiocarpiana, trat. quir.";213740;TRAUMATOLOGIA;MUÑECA
2104084;5;"Luxación semilunar ,escafoidea, reducción y osteosíntesis semicruenta o cruenta";213770;TRAUMATOLOGIA;MUÑECA
2104085;6;"Osteosíntesis radio, (cualquier técnica)";229480;TRAUMATOLOGIA;MUÑECA
2104086;6;"Tendovaginosis de De Quervain, trat. quir.";229480;TRAUMATOLOGIA;MUÑECA
2104087;5;"Amputación dedos (tres o más)";231310;TRAUMATOLOGIA;MANO
2104088;4;"Amputación dedos (uno o dos)";169510;TRAUMATOLOGIA;MANO
2104089;6;"Amputación mano o del pulgar";266050;TRAUMATOLOGIA;MANO
2104090;4;"Amputación pulpejos (plastía Kutler o similares)";201120;TRAUMATOLOGIA;MANO
2104091;5;"Contractura Dupuytren, trat. quir., cada tiempo";213740;TRAUMATOLOGIA;MANO
2104092;5;"Contusión-compresión grave mano, trat. quir. incluye incisiones liberadoras y/o fasciotomía y/o esca";213770;TRAUMATOLOGIA;MANO
2104093;4;"Dedos en gatillo, trat. quir., cualquier número";201120;TRAUMATOLOGIA;MANO
2104094;3;"Flegmón mano, trat. quir.";189950;TRAUMATOLOGIA;MANO
2104095;4;"Luxofractura metacarpofalángica o interfalángica, trat. quir.";201120;TRAUMATOLOGIA;MANO
2104096;6;"Mano reumática en ráfaga: traslocaciones tendinosas, plastías capsulares, tenotomías, inmovilización";242370;TRAUMATOLOGIA;MANO
2104097;7;"Mano reumática: implant. silastic, cualq. número (proc. aut.)";264410;TRAUMATOLOGIA;MANO
2104098;6;"Mutilación grave mano, aseo. quir. completo c/s osteosíntesis, c/s injertos";226200;TRAUMATOLOGIA;MANO
2104099;4;"Osteosíntesis metacarpianas o de falanges, cualquier técnica";201120;TRAUMATOLOGIA;MANO
2104100;2;"Panadizo, trat. quir.";31070;TRAUMATOLOGIA;MANO
2104101;7;"Pulgarización dedo (índice o anular)";335220;TRAUMATOLOGIA;MANO
2104102;11;"Reimplante mano o dedo(s)";820430;TRAUMATOLOGIA;MANO
2104103;6;"Reparación flexores: primer tiempo espaciador silastic";229420;TRAUMATOLOGIA;MANO
2104104;8;"Reparación nervio digital con injerto interfascicular: cualquier número";366170;TRAUMATOLOGIA;MANO
2104105;5;"Rupturas cerradas cápsulo-ligament. o tendinosas, trat. quir. mano";213740;TRAUMATOLOGIA;MANO
2104106;8;"Sutura nervio(s) digital(es); microcirugía";290670;TRAUMATOLOGIA;MANO
2104107;5;"Tenorrafia extensores mano";213740;TRAUMATOLOGIA;MANO
2104108;5;"Tenorrafia o injertos flexores mano";213740;TRAUMATOLOGIA;MANO
2104109;3;"Tenosinovitis séptica, trat. quir. mano";66830;TRAUMATOLOGIA;MANO
2104110;11;"Trasplante microquirúrgico para pulgar";631310;TRAUMATOLOGIA;MANO
2104111;5;"Transposiciones tendinosas flexoras o extensoras mano";213740;TRAUMATOLOGIA;MANO
2104203;4;"Tratamiento quir., dedos en gatillo, cualquier número téc. WALANT (anestesia local sin torniquete)";201120;TRAUMATOLOGIA;MANO
2104112;10;"Diastematomielia, resección espolón c/s instrumentación";647830;TRAUMATOLOGIA;COLUMNA
2104113;13;"Escoliosis, trat. quir., cualquier vía de abordaje, e instrumentación de Harrington, Luque, Dwyer o ";921620;TRAUMATOLOGIA;COLUMNA
2104213;13;"Escoliosis, trat. quir., cualquier vía de abordaje, con instrumentación (incluye elementos de osteos";4469070;TRAUMATOLOGIA;COLUMNA
2104116;10;"Luxaciones, luxofracturas vertebrales (cervical, dorsal, lumbar), reducción cruenta, cualquier vía d";498320;TRAUMATOLOGIA;COLUMNA
2104117;11;"Osteotomías vertebrales correctoras, c/s instrumentación, c/s injertos óseos, c/s artrodesis";755320;TRAUMATOLOGIA;COLUMNA
2104118;5;"Plastías costales, cualquier número";213740;TRAUMATOLOGIA;COLUMNA
2104119;11;"Reemplazo cuerpo vertebral con artrodesis c/s osteosíntesis c/s instrumentación";944760;TRAUMATOLOGIA;COLUMNA
2104121;5;"Resección del coxis";213740;TRAUMATOLOGIA;COLUMNA
2104234;8;"Resección parcial de sacro distal y coxis";491560;TRAUMATOLOGIA;COLUMNA
2104235;8;"Resección parcial de sacro proximal";419190;TRAUMATOLOGIA;COLUMNA
2104236;12;"Teratoma sacrococcigeo";615550;TRAUMATOLOGIA;COLUMNA
2104237;14;"Teratoma sacrococcigeo intra y extrapelviano";923310;TRAUMATOLOGIA;COLUMNA
2104122;7;"Osteosíntesis en fractura de arco anterior de pelvis y disyunciones pubianas";338350;TRAUMATOLOGIA;PELVIS
2104123;8;"Fractura de pelvis, osteosíntesis quir.";366170;TRAUMATOLOGIA;PELVIS
2104124;8;"Osteotomía pelviana (Salter, Chiari o similares)";374140;TRAUMATOLOGIA;PELVIS
2104125;8;"Triple osteotomía de pelvis";397730;TRAUMATOLOGIA;PELVIS
2104126;13;"Amputación inter-ilio abdominal";685730;TRAUMATOLOGIA;CADERA
2104127;12;"Desarticulación cadera";555240;TRAUMATOLOGIA;CADERA
2104128;10;"Endoprótesis parcial de cadera c/s cementación (cualquier técnica) (no incluye prótesis)";399370;TRAUMATOLOGIA;CADERA
2104228;10;"Endoprótesis parcial de cadera c/s cementación (cualquier técnica) (incluye prótesis)";929560;TRAUMATOLOGIA;CADERA
2104129;11;"Endoprótesis total de cadera (no incluye prótesis)";618100;TRAUMATOLOGIA;CADERA
2104229;11;"Endoprótesis total de cadera (incluye prótesis)";1824460;TRAUMATOLOGIA;CADERA
2104205;10;"Recambio protesis de cadera. Incluye protesis";1818630;TRAUMATOLOGIA;CADERA
2104130;8;"Epifisiolisis lenta o aguda, trat. quir.";354370;TRAUMATOLOGIA;CADERA
2104131;10;"Fractura de cuello de fémur, osteosíntesis, cualquier técnica";419560;TRAUMATOLOGIA;CADERA
2104231;10;"Fractura de cuello de fémur, osteosíntesis, cualquier técnica (incluye elementos de osteosíntesis)";672410;TRAUMATOLOGIA;CADERA
2104132;8;"Fractura de cuello de fémur, resección epífisis femoral";354370;TRAUMATOLOGIA;CADERA
2104133;7;"Luxación traumática de cadera, reducción cruenta";323440;TRAUMATOLOGIA;CADERA
2104134;8;"Luxofractura acetabular, trat. quir.";374140;TRAUMATOLOGIA;CADERA
2104135;10;"Operación de salvataje cadera, columna o similares";545510;TRAUMATOLOGIA;CADERA
2104136;8;"Osteotomías femorales";354370;TRAUMATOLOGIA;CADERA
2104137;7;"Reducción cruenta en luxación congénita o traumática de cadera";323440;TRAUMATOLOGIA;CADERA
2104138;9;"Reducción cruenta y acetabuloplastía femoral c/s osteotomía femoral";435870;TRAUMATOLOGIA;CADERA
2104139;8;"Reducción cruenta y osteotomía femoral";354370;TRAUMATOLOGIA;CADERA
2104140;7;"Tenotomía aductores c/s botas, con yugo (proc. aut.)";251370;TRAUMATOLOGIA;CADERA
2104141;8;Trocanteroplastías;354370;TRAUMATOLOGIA;CADERA
2104142;7;"Amputación muslo";264430;TRAUMATOLOGIA;MUSLO
2104143;8;"Epifisiodesis (fémur y/o tibia)";290670;TRAUMATOLOGIA;MUSLO
2104144;8;"Osteosíntesis diafisiaria o metafisiaria muslo (cualquier técnica)";291360;TRAUMATOLOGIA;MUSLO
2104145;8;"Osteotomía correctora muslo";290670;TRAUMATOLOGIA;MUSLO
2104146;9;"Osteotomía de alargamiento o acortamiento con osteosíntesis inmediata o distracción instrumental pro";388580;TRAUMATOLOGIA;MUSLO
2104147;10;"Osteotomía en rosario con enclavijamiento clavo telescópico";423520;TRAUMATOLOGIA;MUSLO
2104148;8;"Pseudoartrosis, trat. quir. (cualquier técnica) muslo";369360;TRAUMATOLOGIA;MUSLO
2104149;5;"Ruptura y/o hernia muscular, trat. quir. muslo";213740;TRAUMATOLOGIA;MUSLO
2104150;6;"Artrotomía por cuerpos libres, osteocondritis rodilla (proc. aut)";229480;TRAUMATOLOGIA;RODILLA
2104151;10;"Desarticulación rodilla";359760;TRAUMATOLOGIA;RODILLA
2104152;6;"Disfunción patelo-femoral, realineamiento (cualquier técnica)";266050;TRAUMATOLOGIA;RODILLA
2104153;10;"Endoprótesis total de rodilla, (cualquier técnica)";647830;TRAUMATOLOGIA;RODILLA
2104204;10;"Recambio prótesis de rodilla. Incluye prótesis";2066680;TRAUMATOLOGIA;RODILLA
2104154;6;"Fractura rótula: osteosíntesis o patelectomía parc. o total";229480;TRAUMATOLOGIA;RODILLA
2104155;7;"Fracturas condíleas o de platillos tibiales, reducción, osteosíntesis (cualquier técnica)";272330;TRAUMATOLOGIA;RODILLA
2104156;7;"Inestabilidad crónica de rodilla, reconstrucción cápsuloligamentosa (cualquier técnica)";350990;TRAUMATOLOGIA;RODILLA
2104157;6;"Luxación o rotura ligamentos, trat. quir. cápsulo-ligamentoso";229490;TRAUMATOLOGIA;RODILLA
2104158;6;"Meniscectomía quirúrgica, interna y/o externa";229490;TRAUMATOLOGIA;RODILLA
2104159;6;"Meniscectomía u otras intervenciones por vía artroscópica (incluye artroscopía diagnóstica)";328990;TRAUMATOLOGIA;RODILLA
2104160;4;"Quiste poplíteo, trat. quir.";201120;TRAUMATOLOGIA;RODILLA
2104161;6;"Reconstrucción aparato extensor de rodilla";229490;TRAUMATOLOGIA;RODILLA
2104162;6;"Reparación quirúrgica ligamentos colaterales y/o cruzados de rodilla";301420;TRAUMATOLOGIA;RODILLA
2104163;6;"Traslocaciones músculo-tendinosas en rodilla paralítica o espástica";301420;TRAUMATOLOGIA;RODILLA
2104164;8;"Amputación pierna";295350;TRAUMATOLOGIA;PIERNA
2104165;8;"Colgajo cruzado de pierna, trat. quir. completo";350510;TRAUMATOLOGIA;PIERNA
2104166;5;"Fasciotomía por síndrome compartamental";213740;TRAUMATOLOGIA;PIERNA
2104167;6;"Osteosíntesis tibio-peroné (cualquier técnica)";229480;TRAUMATOLOGIA;PIERNA
2104168;6;"Osteotomía correctora de ejes (cualquier técnica) pierna";237670;TRAUMATOLOGIA;PIERNA
2104169;9;"Osteotomía de alargamiento o acortamiento con osteosíntesis inmediata o distracción instrumental pro";388580;TRAUMATOLOGIA;PIERNA
2104170;5;"Osteotomía del peroné";213740;TRAUMATOLOGIA;PIERNA
2104171;7;"Peroné protibia";264410;TRAUMATOLOGIA;PIERNA
2104172;6;"Pseudoartrosis, c/s osteosíntesis (cualquier técnica) pierna";237670;TRAUMATOLOGIA;PIERNA
2104173;9;"Desarticulación tobillo";328820;TRAUMATOLOGIA;TOBILLO
2104174;10;"Endoprótesis total tobillo, (cualquier técnica)";458860;TRAUMATOLOGIA;TOBILLO
2104175;6;"Esguince grave de tobillo, trat. quir. cápsulo-ligamentoso";229480;TRAUMATOLOGIA;TOBILLO
2104176;7;"Fractura astrágalo y/o calcáneo, osteosíntesis (cualq. técn.)";259690;TRAUMATOLOGIA;TOBILLO
2104177;5;"Huesos supernumerarios, extirpación, uno o más, unilateral";213740;TRAUMATOLOGIA;TOBILLO
2104178;6;"Luxación tibio-astrág.-calcán., reducc. cruenta y osteosínt.";229490;TRAUMATOLOGIA;TOBILLO
2104179;7;"Luxofractura tobillo, cualquier tipo, osteosíntesis y reparación cápsulo-ligamentosa";288060;TRAUMATOLOGIA;TOBILLO
2104180;7;"Osteoplastía tibio-calcánea";259690;TRAUMATOLOGIA;TOBILLO
2104181;6;"Ruptura tendón de Aquiles o tibial posterior, tenorrafia primaria y/o transposiciones tendinosas";237670;TRAUMATOLOGIA;TOBILLO
2104182;6;"Ruptura tibial anterior u otros, tenorrafia";229480;TRAUMATOLOGIA;TOBILLO
2104183;5;"Tenorrafia extensores o tenotomía de alargamiento de tendón de Aquiles";213770;TRAUMATOLOGIA;TOBILLO
2104184;6;"Traslocación tendinosa tobillo";229490;TRAUMATOLOGIA;TOBILLO
2104185;7;"Amputación transmetatarsiana";259690;TRAUMATOLOGIA;PIE
2104186;6;"Astrágalo vertical, trat. quir.";237660;TRAUMATOLOGIA;PIE
2104187;5;"Espolón calcáneo, trat. quir.";213740;TRAUMATOLOGIA;PIE
2104188;5;"Exostosis 5° metatarsiano, (""juanetillo"") trat. quir.";213740;TRAUMATOLOGIA;PIE
2104189;5;"Fasciotomía plantar (proc. aut.)";213740;TRAUMATOLOGIA;PIE
2104190;5;"Hallux valgus o rígidus, trat.quir. completo (cualquier téc.)";213770;TRAUMATOLOGIA;PIE
2104191;6;"Luxaciones, luxofracturas, fracturas, reducción cruenta pie";229490;TRAUMATOLOGIA;PIE
2104192;6;"Mal perforante plantar, trat. quir.";229490;TRAUMATOLOGIA;PIE
2104193;5;"Neuroma de Morton, trat. quir.";213740;TRAUMATOLOGIA;PIE
2104194;5;"Ortejos en garra, trat. quir., cualq. número (cualq. técnica)";213740;TRAUMATOLOGIA;PIE
2104195;5;"Ortejos, amputación, uno o más, unilateral";213740;TRAUMATOLOGIA;PIE
2104196;6;"Pie bot u otras malformaciones congénitas, trat. quir. (cualquier técnica)";237660;TRAUMATOLOGIA;PIE
2104197;5;"Pie cavo, trat.quir. (cualquier técnica)";213770;TRAUMATOLOGIA;PIE
2104198;5;"Pie plano, trat. quir. (cualquier técnica)";213770;TRAUMATOLOGIA;PIE
2104199;6;"Pie reumatoideo, trat.quir.completo (cualquier técnica)";242370;TRAUMATOLOGIA;PIE
2104200;5;"Sesamoídeos, extirpación de uno o más, unilateral";213770;TRAUMATOLOGIA;PIE
2104201;5;"Tenorrafia extensores pie";213740;TRAUMATOLOGIA;PIE
2104202;6;"Trasplantes tendinosos pie (cualquier técnica)";229490;TRAUMATOLOGIA;PIE
2105001;2;"Calzón corto de yeso";21800;TRAUMATOLOGIA;"PROCEDIMIENTOS DE INMOVILIZACI"
2105004;2;"Rodillera, bota larga o corta de yeso";17400;TRAUMATOLOGIA;"PROCEDIMIENTOS DE INMOVILIZACI"
2105005;1;Velpeau;17400;TRAUMATOLOGIA;"PROCEDIMIENTOS DE INMOVILIZACI"
2105006;2;"Yeso antebraquial c/s férula digital";17400;TRAUMATOLOGIA;"PROCEDIMIENTOS DE INMOVILIZACI"
2105007;2;"Yeso braquicarpiano";17400;TRAUMATOLOGIA;"PROCEDIMIENTOS DE INMOVILIZACI"
2105008;2;"Yeso pelvipedio bilateral";40960;TRAUMATOLOGIA;"PROCEDIMIENTOS DE INMOVILIZACI"
2105009;2;"Yeso pelvipedio unilateral";32260;TRAUMATOLOGIA;"PROCEDIMIENTOS DE INMOVILIZACI"
2105010;2;"Yeso toracobraquial";30490;TRAUMATOLOGIA;"PROCEDIMIENTOS DE INMOVILIZACI"
2105011;2;"Corsets de Milwaukee o similares (incluye la toma de molde )";35840;TRAUMATOLOGIA;"PROCEDIMIENTOS DE INMOVILIZACI"
2106001;9;"**Retiro de endoprótesis u osteosíntesis internas articulares o de columna vertebral";282350;TRAUMATOLOGIA;"RETIRO DE ELEMENTOS DE OSTEOSI"
2106002;5;"**Retiro de placas rectas o anguladas";157330;TRAUMATOLOGIA;"RETIRO DE ELEMENTOS DE OSTEOSI"
2106003;5;"Retiro de tornillos, clavos, agujas de osteosíntesis o similares";78810;TRAUMATOLOGIA;"RETIRO DE ELEMENTOS DE OSTEOSI"
2107001;3;"Luxaciones de articulaciones medianas (hombro, codo, rodilla, tobillo, muñeca, tarso y esternoclavic";88800;TRAUMATOLOGIA;"PROCEDIMIENTOS ORTOPEDICOS"
2107002;4;"Luxaciones de articulaciones mayores (columna, cadera, pelvis)";109320;TRAUMATOLOGIA;"PROCEDIMIENTOS ORTOPEDICOS"
2107003;3;"**Luxaciones de articulaciones menores (el resto)";39140;TRAUMATOLOGIA;"PROCEDIMIENTOS ORTOPEDICOS"
2107004;4;"Fracturas mayores (columna, pelvis, supracondílea, codo, epífisis femorales)";152960;TRAUMATOLOGIA;"PROCEDIMIENTOS ORTOPEDICOS"
2107005;3;"Fracturas medianas (diáfisis humeral, radial, cubital, diáfisis femoral, tibial, peroneal, clavicula";122940;TRAUMATOLOGIA;"PROCEDIMIENTOS ORTOPEDICOS"
2107006;3;"Fracturas menores (el resto)";61480;TRAUMATOLOGIA;"PROCEDIMIENTOS ORTOPEDICOS"
2107010;4;"Pie bot, unilateral, hasta 10 cambios de yeso";114100;TRAUMATOLOGIA;"MALFORMACIONES CONGENITAS"
2201102;;"Anestesia peridural o epidural continua para partos";40880;ANESTESIA;
2401061;;"Rescate simple y/o traslado en móvil 1";26930;"RESCATES, TRASLADOS Y RONDAS R";
2401062;;"Rescate profesionalizado y/o traslado paciente complejo móvil 2";84710;"RESCATES, TRASLADOS Y RONDAS R";
2401063;;"Rescate medicalizado y/o traslado paciente critico en móvil 3";105000;"RESCATES, TRASLADOS Y RONDAS R";
2401064;;"Traslado en ambulancia";3700;"RESCATES, TRASLADOS Y RONDAS R";
2401065;;"Ronda rural terrestre, c/ km recorrido";70;"RESCATES, TRASLADOS Y RONDAS R";
2401066;;"Ronda rural aérea, c/ hora de vuelo";222930;"RESCATES, TRASLADOS Y RONDAS R";
2401067;;"Ronda rural marítima, c/ hora de navegación";15150;"RESCATES, TRASLADOS Y RONDAS R";
2501022;;"Trasplante Renal";12679650;"ATENCIONES INTEGRALES";
2505515;;"Trasplante Hepático";41582410;"ATENCIONES INTEGRALES";
2505998;;"Atencion integral al paciente fisurado";4394330;"ATENCIONES INTEGRALES";
2505999;;"Atención de urgencia al gran quemado";36336870;"ATENCIONES INTEGRALES";
2505962;;"Atención de urgencia al paciente con trauma complejo";13966910;"ATENCIONES INTEGRALES";
2701101;;"Consulta especialidad Periodoncia";4790;"ATENCION ODONTOLOGICA";
2701102;;"Consulta especialidad Cirugía y Traumatología Buco Maxilofacial";4790;"ATENCION ODONTOLOGICA";
2701103;;"Consulta especialidad Endodoncia";4790;"ATENCION ODONTOLOGICA";
2701104;;"Consulta especialidad Imagenología Oral y Maxilofacial";4790;"ATENCION ODONTOLOGICA";
2701105;;"Consulta especialidad Implantología Buco Maxilofacial";4790;"ATENCION ODONTOLOGICA";
2701106;;"Consulta especialidad Odontopediatría";4790;"ATENCION ODONTOLOGICA";
2701107;;"Consulta especialidad Ortodoncia y Ortopedia Dento Maxilofacial";4790;"ATENCION ODONTOLOGICA";
2701108;;"Consulta especialidad Patología Oral y Maxilofacial";4790;"ATENCION ODONTOLOGICA";
2701109;;"Consulta especialidad Rehabilitación Oral";4790;"ATENCION ODONTOLOGICA";
2701110;;"Consulta especialidad Trastornos Temporomandibulares y Dolor Orofacial";4790;"ATENCION ODONTOLOGICA";
2701111;;"Consulta especialidad Somato-Prótesis";4790;"ATENCION ODONTOLOGICA";
2701112;;"Educación grupal";13430;"ATENCION ODONTOLOGICA";
2701113;;"Consulta o control por Odontólogo General";4400;"ATENCION ODONTOLOGICA";
2701114;;"Trabajo comunitario";7600;"ATENCION ODONTOLOGICA";
2701115;;"Consulta de urgencia odontológica";6300;"ATENCION ODONTOLOGICA";
2702101;;"Radiografía Retroalveolar Unitaria Adulto (por placa)";4030;"ATENCION ODONTOLOGICA";
2702102;;"Radiografía Retroalveolar Unitaria Niño (por placa)";4030;"ATENCION ODONTOLOGICA";
2702103;;"Radiografía Bite Wing Adulto (por placa)";4030;"ATENCION ODONTOLOGICA";
2702104;;"Radiografía Bite-Wing Niño (por placa)";4030;"ATENCION ODONTOLOGICA";
2702105;;"Radiografía extraoral (por placa)";5710;"ATENCION ODONTOLOGICA";
2702106;;"Radiografía oclusal (por placa)";3270;"ATENCION ODONTOLOGICA";
2702107;;"Sialografía (cada lado) (incluye el proc.)";37560;"ATENCION ODONTOLOGICA";
2702108;;Telerradiografía;10000;"ATENCION ODONTOLOGICA";
2702109;;"Radiografía panorámica u ortopantomografía";21230;"ATENCION ODONTOLOGICA";
2702110;;"Radiografía de ATM Bilateral en Boca Cerrada y Boca Abierta";21230;"ATENCION ODONTOLOGICA";
2702111;;"Tomografía Computacional Maxilo Facial Cone Beam Zona Dentaria";38420;"ATENCION ODONTOLOGICA";
2702112;;"Tomografía Computacional Maxilo Facial Cone Beam Unimaxilar";57630;"ATENCION ODONTOLOGICA";
2702113;;"Tomografía Computada Cone Beam Bimaxilar, Máxilo Facial, Cráneo Completo, Sialo Tc Cone Beam";69150;"ATENCION ODONTOLOGICA";
2702114;;"Tomografía Computada de Cuello Suprahioideo con contraste";61730;"ATENCION ODONTOLOGICA";
2702115;;"Sialo Tomografía Computada";61730;"ATENCION ODONTOLOGICA";
2702116;;"Resonancia Magnética de Cuello Suprahioideo";85590;"ATENCION ODONTOLOGICA";
2702117;;"Estudio de Localización Maxilofacial";12750;"ATENCION ODONTOLOGICA";
2703101;;"Aplicación de sellantes";6290;"ATENCION ODONTOLOGICA";
2703102;;"Desgastes selectivos";5160;"ATENCION ODONTOLOGICA";
2703103;;"Destartraje y pulido coronario";9820;"ATENCION ODONTOLOGICA";
2703104;;"Mantenedores de espacio";20500;"ATENCION ODONTOLOGICA";
2703105;;Pulpotomía;3610;"ATENCION ODONTOLOGICA";
2703106;;"Aplicación tópica de fluoruros";12880;"ATENCION ODONTOLOGICA";
2703107;;"Exodoncia simple diente permanente";5720;"ATENCION ODONTOLOGICA";
2703108;;"Exodoncia diente primario";3610;"ATENCION ODONTOLOGICA";
2703109;;"Obturación amalgama";13900;"ATENCION ODONTOLOGICA";
2703110;;"Obturación composite";13240;"ATENCION ODONTOLOGICA";
2703111;;"Obturación Vidrio Ionómero";8190;"ATENCION ODONTOLOGICA";
2703112;;"Profilaxis Dental";27520;"ATENCION ODONTOLOGICA";
2703113;;"Acceso Cavitario";4970;"ATENCION ODONTOLOGICA";
2703114;;"Ferulización por grupo";10520;"ATENCION ODONTOLOGICA";
2703115;;"Recubrimiento Directo";3590;"ATENCION ODONTOLOGICA";
2703116;;"Pulpectomía (por odontólogo general)";8380;"ATENCION ODONTOLOGICA";
2704001;;"Obturación Inlay metal (incluye materiales no preciosos, no incluye oro)";13650;"ATENCION ODONTOLOGICA";
2704002;;"Dispositivo Interoclusal";26130;"ATENCION ODONTOLOGICA";
2704003;;"Prótesis de restitución (fase clínica)";56700;"ATENCION ODONTOLOGICA";
2704004;;"Prótesis metálica";85180;"ATENCION ODONTOLOGICA";
2704005;;"Prótesis de restitución (fase laboratorio)";28240;"ATENCION ODONTOLOGICA";
2704006;;"Reparación compuesta de prótesis";11340;"ATENCION ODONTOLOGICA";
2704007;;"Reparación corona";8710;"ATENCION ODONTOLOGICA";
2704008;;"Reparación o reajuste prótesis";6810;"ATENCION ODONTOLOGICA";
2704009;;"Restitución por corona (combinada)";51170;"ATENCION ODONTOLOGICA";
2704010;;"Restitución por corona provisoria";26130;"ATENCION ODONTOLOGICA";
2704011;;"Tratamiento ortodoncia con aparatología removible (incluye aparato)(año 1)";143590;"ATENCION ODONTOLOGICA";
2704012;;"Tratamiento ortodoncia con aparatología fija (incluye aparato) (año 1)";174090;"ATENCION ODONTOLOGICA";
2704013;;"Tratamiento ortodoncia con aparatología fija (incluye aparato) (año 2)";103950;"ATENCION ODONTOLOGICA";
2704014;;"Endodoncia Multirradicular";89920;"ATENCION ODONTOLOGICA";
2704015;;"Endodoncia birradicular";65730;"ATENCION ODONTOLOGICA";
2704016;;"Endodoncia unirradicular";58790;"ATENCION ODONTOLOGICA";
