[2025-10-29 12:19:19] L2 codF:'0101001'->101001 | valor:'7.290'->7290
[2025-10-29 12:19:19] L2597 valor:'138.450'->138450 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2598 valor:'45.600'->45600 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2599 valor:'129.700'->129700 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2600 valor:'86.060'->86060 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2601 valor:'173.820'->173820 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2602 valor:'112.370'->112370 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2603 valor:'177.220'->177220 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2604 atencion:>100 -> trunc | valor:'180.130'->180130 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2605 valor:'123.660'->123660 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2606 valor:'99.500'->99500 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2607 valor:'306.620'->306620 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2608 valor:'132.560'->132560 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2609 valor:'89.840'->89840 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2610 valor:'155.380'->155380 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2611 valor:'26.260'->26260 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2612 valor:'323.570'->323570 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2613 valor:'172.460'->172460 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2614 valor:'184.380'->184380 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2615 valor:'17.570'->17570 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2616 valor:'85.260'->85260 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2617 valor:'158.900'->158900 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2618 valor:'498.460'->498460 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2619 atencion:Normalizada | valor:'238.830'->238830 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2620 valor:'235.600'->235600 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2621 valor:'3.371.740'->3371740 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2622 valor:'4.825.390'->4825390 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2623 valor:'1.407.500'->1407500 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2624 valor:'3.237.840'->3237840 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2625 valor:'3.039.490'->3039490 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2626 valor:'204.850'->204850 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2627 valor:'104.160'->104160 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2628 valor:'107.890'->107890 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2629 valor:'892.780'->892780 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2630 valor:'930.130'->930130 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2631 valor:'2.227.870'->2227870 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2632 valor:'23.962.370'->23962370 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2633 atencion:Normalizada | valor:'22.450.530'->22450530 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2634 valor:'4.699.140'->4699140 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2635 valor:'295.650'->295650 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2636 atencion:Normalizada | valor:'475.940'->475940 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2637 valor:'195.550'->195550 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2638 valor:'199.760'->199760 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2639 valor:'4.060.130'->4060130 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2640 valor:'2.065.700'->2065700 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2641 valor:'3.213.890'->3213890 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2642 valor:'2.842.030'->2842030 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2643 atencion:Normalizada | valor:'8.716.930'->8716930 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2644 valor:'2.957.330'->2957330 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2645 valor:'35.970.500'->35970500 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2646 valor:'4.346.960'->4346960 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2647 valor:'1.983.980'->1983980 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2648 valor:'2.981.620'->2981620 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2649 valor:'67.730'->67730 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2650 valor:'2.538.780'->2538780 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2651 atencion:Normalizada | valor:'2.538.780'->2538780 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2652 valor:'2.532.620'->2532620 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2653 valor:'2.538.610'->2538610 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2654 valor:'2.344.450'->2344450 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2655 valor:'2.562.460'->2562460 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2656 valor:'3.203.170'->3203170 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2657 valor:'28.220'->28220 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2658 valor:'353.680'->353680 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2659 valor:'10.080'->10080 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2660 valor:'5.360'->5360 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2661 valor:'20.200'->20200 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2662 valor:'207.190'->207190 | grupo:>30 -> trunc
[2025-10-29 12:19:19] L2663 valor:'1.137.930'->1137930 | grupo:>30 -> trunc
